805,75351,7859,4,26,34485.10,0.08,0.07,N,O,"1995-08-28","1995-09-24","1995-09-11","TAKE BACK RETURN","RAIL",". ironic deposits sleep across "
806,104752,2283,1,1,1756.75,0.04,0.07,N,O,"1996-07-14","1996-09-12","1996-07-25","COLLECT COD","RAIL","ar accounts? pending, pending foxes a"
806,159749,4780,2,22,39792.28,0.08,0.02,N,O,"1996-10-03","1996-08-11","1996-10-20","DELIVER IN PERSON","REG AIR","fily pending "
806,90335,2845,3,4,5301.32,0.04,0.03,N,O,"1996-08-09","1996-09-18","1996-08-13","COLLECT COD","TRUCK","eans. quickly ironic ideas "
807,116568,4102,1,49,77643.44,0.00,0.00,R,F,"1993-12-05","1994-01-13","1993-12-25","COLLECT COD","REG AIR"," furiously according to the un"
807,154875,9906,2,49,94563.63,0.01,0.06,A,F,"1994-01-17","1994-01-24","1994-01-22","COLLECT COD","TRUCK","y regular requests haggle."
807,180228,7783,3,48,62794.56,0.07,0.07,A,F,"1994-01-08","1994-02-02","1994-01-15","DELIVER IN PERSON","SHIP","kly across the f"
807,79226,9227,4,10,12052.20,0.09,0.00,R,F,"1994-01-19","1994-02-12","1994-01-28","NONE","TRUCK","furiously final depths sleep a"
807,142418,7447,5,30,43812.30,0.02,0.01,R,F,"1994-01-19","1994-01-09","1994-01-27","NONE","RAIL","cial accoun"
807,11627,9131,6,11,16924.82,0.02,0.04,R,F,"1994-03-25","1994-01-26","1994-04-14","NONE","FOB","unts above the slyly final ex"
807,149,5150,7,19,19933.66,0.08,0.05,A,F,"1994-02-10","1994-02-20","1994-03-06","NONE","SHIP","ns haggle quickly across the furi"
832,102949,5460,1,45,87837.30,0.01,0.02,A,F,"1992-05-08","1992-06-06","1992-06-04","COLLECT COD","MAIL","foxes engage slyly alon"
832,47411,2420,2,24,32601.84,0.05,0.06,A,F,"1992-06-15","1992-07-14","1992-06-17","NONE","TRUCK","ully. carefully speci"
833,53556,3557,1,1,1509.55,0.04,0.04,R,F,"1994-04-26","1994-04-05","1994-04-29","COLLECT COD","MAIL","ffily ironic theodolites"
833,111833,4345,2,38,70103.54,0.05,0.05,A,F,"1994-04-05","1994-04-21","1994-05-01","COLLECT COD","TRUCK"," platelets promise furiously. "
833,161174,8723,3,9,11116.53,0.05,0.07,A,F,"1994-02-28","1994-04-26","1994-03-20","TAKE BACK RETURN","FOB","ecial, even requests. even, bold instructi"
834,144119,6634,1,36,41871.96,0.06,0.04,R,F,"1994-06-28","1994-07-25","1994-07-07","TAKE BACK RETURN","SHIP","ccounts haggle after the furiously "
834,6951,1952,2,11,20437.45,0.03,0.00,A,F,"1994-09-18","1994-08-03","1994-10-02","DELIVER IN PERSON","TRUCK","inst the regular packa"
835,106431,1452,1,33,47435.19,0.09,0.06,N,O,"1995-11-01","1995-12-02","1995-11-24","DELIVER IN PERSON","RAIL","onic instructions among the carefully iro"
835,184562,9599,2,28,46103.68,0.02,0.02,N,O,"1995-12-27","1995-12-11","1996-01-21","NONE","SHIP"," fluffily furious pinto beans"
836,187915,5470,1,6,12017.46,0.09,0.03,N,O,"1996-12-09","1997-01-31","1996-12-29","COLLECT COD","TRUCK","fully bold theodolites are daringly across"
836,83534,1059,2,18,27315.54,0.03,0.05,N,O,"1997-02-27","1997-02-11","1997-03-22","NONE","REG AIR","y pending packages use alon"
836,140671,3186,3,46,78736.82,0.05,0.07,N,O,"1997-03-21","1997-02-06","1997-04-05","NONE","REG AIR","boldly final pinto beans haggle furiously"
837,56565,9071,1,39,59340.84,0.03,0.08,A,F,"1994-07-22","1994-08-10","1994-08-11","NONE","RAIL","ecial pinto bea"
837,87341,4866,2,24,31880.16,0.08,0.00,R,F,"1994-06-27","1994-09-02","1994-07-27","DELIVER IN PERSON","FOB","p carefully. theodolites use. bold courts a"
838,133708,6222,1,20,34834.00,0.10,0.07,N,O,"1998-04-11","1998-03-25","1998-04-19","COLLECT COD","TRUCK"," furiously final ideas. slow, bold "
838,28244,8245,2,27,31650.48,0.05,0.07,N,O,"1998-02-15","1998-04-03","1998-02-20","DELIVER IN PERSON","SHIP"," pending pinto beans haggle about t"
838,94785,7295,3,23,40934.94,0.10,0.07,N,O,"1998-03-26","1998-04-17","1998-04-02","COLLECT COD","AIR","ets haggle furiously furiously regular r"
838,43152,3153,4,18,19712.70,0.09,0.00,N,O,"1998-03-28","1998-04-06","1998-03-31","TAKE BACK RETURN","AIR","hely unusual foxes. furio"
839,157077,4623,1,23,26083.61,0.07,0.02,N,O,"1995-10-17","1995-11-03","1995-11-04","COLLECT COD","AIR","ng ideas haggle accord"
839,188315,8316,2,47,65955.57,0.08,0.00,N,O,"1995-10-17","1995-11-06","1995-11-10","NONE","AIR","refully final excuses about "
864,129655,2168,1,34,57278.10,0.03,0.04,N,O,"1997-12-16","1997-10-23","1998-01-12","TAKE BACK RETURN","SHIP","gside of the furiously special"
864,97941,2960,2,7,13572.58,0.01,0.02,N,O,"1997-11-13","1997-10-07","1997-12-13","TAKE BACK RETURN","MAIL","ven requests should sleep along "
864,79304,1812,3,34,43632.20,0.03,0.00,N,O,"1997-09-14","1997-11-04","1997-09-21","TAKE BACK RETURN","REG AIR","to the furiously ironic platelets! "
865,197300,9820,1,16,22356.80,0.07,0.03,R,F,"1993-08-24","1993-06-26","1993-08-28","TAKE BACK RETURN","TRUCK","y even accounts. quickly bold decoys"
865,19188,4191,2,3,3321.54,0.02,0.05,A,F,"1993-07-17","1993-07-14","1993-08-01","NONE","MAIL","fully regular the"
865,86034,1051,3,15,15300.45,0.00,0.06,R,F,"1993-07-05","1993-06-25","1993-07-26","NONE","SHIP"," deposits sleep quickl"
865,168398,5947,4,34,49857.26,0.09,0.06,A,F,"1993-05-09","1993-07-28","1993-05-18","DELIVER IN PERSON","REG AIR","furiously fluffily unusual account"
866,135703,5704,1,5,8693.50,0.08,0.00,R,F,"1993-01-22","1993-01-14","1993-02-07","TAKE BACK RETURN","AIR","tegrate fluffily. carefully f"
867,138798,8799,1,7,12857.53,0.04,0.07,A,F,"1994-02-19","1993-12-25","1994-02-25","DELIVER IN PERSON","TRUCK","pendencies-- slyly unusual packages hagg"
868,167908,7909,1,8,15807.20,0.06,0.03,R,F,"1992-10-07","1992-08-01","1992-10-16","NONE","MAIL","l deposits. blithely regular pint"
868,28659,3664,2,13,20639.45,0.05,0.07,R,F,"1992-07-25","1992-08-26","1992-08-04","NONE","AIR","gged instructi"
868,67432,2445,3,19,26589.17,0.09,0.06,R,F,"1992-06-22","1992-08-27","1992-07-04","COLLECT COD","SHIP","lyly ironic platelets wake. rut"
868,121059,6084,4,43,46442.15,0.02,0.04,A,F,"1992-07-02","1992-07-22","1992-07-21","COLLECT COD","SHIP","kly silent deposits wake dar"
868,24498,2005,5,27,38407.23,0.04,0.01,R,F,"1992-08-01","1992-08-25","1992-08-12","TAKE BACK RETURN","RAIL","oss the fluffily unusual pinto "
868,124220,4221,6,19,23640.18,0.02,0.05,R,F,"1992-09-20","1992-07-18","1992-10-04","NONE","FOB","ely even deposits lose blithe"
869,62275,4782,1,27,33406.29,0.07,0.07,N,O,"1997-01-30","1997-02-17","1997-02-26","TAKE BACK RETURN","TRUCK","uffily even excuses? slyly even deposits "
869,46068,8573,2,36,36506.16,0.04,0.01,N,O,"1997-05-03","1997-03-17","1997-05-24","NONE","RAIL","ong the furiously bold instructi"
870,49110,6623,1,36,38127.96,0.04,0.07,A,F,"1993-10-18","1993-09-16","1993-11-15","COLLECT COD","MAIL","fily. furiously final accounts are "
870,185850,5851,2,5,9679.25,0.06,0.05,A,F,"1993-08-13","1993-09-11","1993-08-24","COLLECT COD","FOB","e slyly excuses. ironi"
871,96392,6393,1,48,66642.72,0.10,0.03,N,O,"1996-02-25","1996-02-09","1996-03-18","NONE","AIR","coys dazzle slyly slow notornis. f"
871,54591,9602,2,47,72642.73,0.07,0.03,N,O,"1995-12-25","1996-02-01","1996-01-24","TAKE BACK RETURN","RAIL","ss, final dep"
871,107967,5498,3,13,25674.48,0.09,0.01,N,O,"1996-01-25","1996-01-24","1996-02-03","NONE","REG AIR"," haggle furiou"
871,189917,9918,4,29,58200.39,0.06,0.07,N,O,"1995-11-16","1996-01-27","1995-12-16","DELIVER IN PERSON","RAIL","ests are carefu"
871,127480,2505,5,8,12059.84,0.00,0.01,N,O,"1995-11-25","1996-01-12","1995-12-12","DELIVER IN PERSON","AIR","lar ideas-- slyly even accou"
871,142499,42,6,26,40078.74,0.00,0.06,N,O,"1996-02-07","1996-01-05","1996-02-25","COLLECT COD","AIR","symptotes use quickly near the "
871,173371,8406,7,4,5777.48,0.00,0.07,N,O,"1996-03-09","1996-01-20","1996-03-26","COLLECT COD","FOB","l, regular dependencies w"
896,38675,8676,1,47,75842.49,0.07,0.08,R,F,"1993-05-28","1993-05-15","1993-06-15","DELIVER IN PERSON","TRUCK","ly even pinto beans integrate. b"
896,197621,5179,2,10,17186.20,0.03,0.07,A,F,"1993-07-07","1993-06-03","1993-07-24","COLLECT COD","SHIP"," quickly even theodolites. carefully regu"
896,1925,9426,3,7,12788.44,0.09,0.02,A,F,"1993-05-02","1993-05-24","1993-05-31","DELIVER IN PERSON","MAIL"," requests "
896,151663,1664,4,11,18861.26,0.08,0.04,A,F,"1993-05-19","1993-05-22","1993-06-08","COLLECT COD","MAIL","the multipliers sleep"
896,187481,5036,5,34,53328.32,0.00,0.05,R,F,"1993-05-21","1993-06-01","1993-05-23","NONE","TRUCK","ular, close requests cajo"
896,176862,1897,6,44,85309.84,0.09,0.08,R,F,"1993-05-19","1993-04-14","1993-06-02","DELIVER IN PERSON","FOB","lar, pending packages. deposits are q"
896,108889,1400,7,11,20876.68,0.01,0.07,A,F,"1993-05-01","1993-04-09","1993-05-06","TAKE BACK RETURN","FOB","rding to the pinto beans wa"
897,90450,5469,1,15,21606.75,0.07,0.04,R,F,"1995-05-25","1995-05-09","1995-06-07","COLLECT COD","REG AIR","r ideas. slyly spec"
897,183170,725,2,26,32582.42,0.05,0.08,N,O,"1995-07-01","1995-06-10","1995-07-14","COLLECT COD","MAIL","tions sleep according to the special"
897,125704,8217,3,13,22486.10,0.07,0.00,A,F,"1995-03-30","1995-05-17","1995-04-21","TAKE BACK RETURN","MAIL","bold accounts mold carefully! braids"
897,101182,6203,4,2,2366.36,0.08,0.08,R,F,"1995-05-22","1995-05-07","1995-06-16","COLLECT COD","RAIL","into beans. slyly special fox"
898,160159,160,1,9,10972.35,0.07,0.08,A,F,"1993-07-04","1993-07-09","1993-07-25","NONE","AIR","e slyly across the blithe"
898,178512,6064,2,37,58848.87,0.03,0.05,A,F,"1993-08-17","1993-08-04","1993-09-01","DELIVER IN PERSON","REG AIR","packages sleep furiously"
898,48242,5755,3,11,13092.64,0.01,0.00,A,F,"1993-09-13","1993-08-31","1993-09-25","TAKE BACK RETURN","MAIL","etly bold accounts "
898,192166,7205,4,36,45293.76,0.04,0.07,R,F,"1993-08-04","1993-07-25","1993-08-23","DELIVER IN PERSON","REG AIR"," after the carefully "
899,60085,2592,1,18,18811.44,0.04,0.05,N,O,"1998-08-06","1998-05-09","1998-09-05","DELIVER IN PERSON","AIR","re daring, pending deposits. blit"
899,46070,8575,2,25,25401.75,0.00,0.07,N,O,"1998-07-21","1998-05-12","1998-08-16","NONE","REG AIR","rly final sentiments. bold pinto beans "
899,84976,2501,3,4,7843.88,0.09,0.05,N,O,"1998-06-02","1998-06-28","1998-06-14","TAKE BACK RETURN","REG AIR","ter the carefully regular deposits are agai"
899,179704,4739,4,14,24971.80,0.05,0.03,N,O,"1998-05-21","1998-05-28","1998-06-03","TAKE BACK RETURN","FOB","ades impress carefully"
899,70776,5791,5,4,6987.08,0.06,0.02,N,O,"1998-04-11","1998-05-14","1998-04-27","NONE","TRUCK","ges. blithe, ironic waters cajole care"
899,119083,1595,6,47,51797.76,0.00,0.04,N,O,"1998-04-14","1998-05-30","1998-05-13","DELIVER IN PERSON","TRUCK","furiously final foxes after the s"
899,13423,8426,7,11,14700.62,0.02,0.08,N,O,"1998-06-03","1998-06-15","1998-06-20","COLLECT COD","REG AIR","t the ironic"
900,198532,1052,1,44,71743.32,0.01,0.06,R,F,"1994-12-15","1994-12-03","1994-12-27","COLLECT COD","MAIL"," detect quick"
900,114624,4625,2,48,78653.76,0.08,0.04,A,F,"1994-12-22","1994-11-08","1995-01-19","COLLECT COD","TRUCK","cial pinto beans nag "
900,74130,4131,3,24,26499.12,0.03,0.00,R,F,"1994-10-21","1994-12-25","1994-10-22","TAKE BACK RETURN","SHIP","-ray furiously un"
901,21113,3616,1,36,37227.96,0.01,0.01,N,O,"1998-08-11","1998-10-09","1998-08-27","DELIVER IN PERSON","REG AIR",". accounts are care"
901,45222,5223,2,2,2334.44,0.09,0.02,N,O,"1998-10-25","1998-09-27","1998-11-01","DELIVER IN PERSON","AIR","d foxes use slyly"
901,42615,5120,3,37,57631.57,0.04,0.08,N,O,"1998-11-01","1998-09-13","1998-11-05","NONE","AIR","ickly final deposits "
901,17758,7759,4,11,18433.25,0.00,0.06,N,O,"1998-11-13","1998-10-19","1998-11-14","TAKE BACK RETURN","TRUCK","ourts among the quickly expre"
902,110509,510,1,3,4558.50,0.06,0.00,R,F,"1994-10-01","1994-10-25","1994-10-28","COLLECT COD","MAIL","into beans thrash blithely about the flu"
902,117211,9723,2,8,9825.68,0.06,0.07,R,F,"1994-10-25","1994-09-20","1994-11-07","COLLECT COD","RAIL"," orbits al"
902,164836,9869,3,24,45619.92,0.02,0.05,R,F,"1994-11-08","1994-10-12","1994-11-26","NONE","FOB",". blithely even accounts poach furiously i"
903,64367,1886,1,27,35946.72,0.04,0.03,N,O,"1995-09-18","1995-09-20","1995-10-02","TAKE BACK RETURN","SHIP","lly pending foxes. furiously"
903,8890,1391,2,35,62961.15,0.06,0.05,N,O,"1995-09-18","1995-08-21","1995-10-12","TAKE BACK RETURN","TRUCK","rets wake fin"
903,8238,739,3,33,37825.59,0.02,0.03,N,O,"1995-09-24","1995-09-01","1995-10-12","COLLECT COD","MAIL","ely ironic packages wake blithely"
903,55408,419,4,9,12270.60,0.09,0.00,N,O,"1995-10-06","1995-09-14","1995-10-24","NONE","TRUCK","he slyly ev"
903,41041,1042,5,1,982.04,0.04,0.00,N,O,"1995-10-22","1995-09-13","1995-11-03","NONE","AIR","y final platelets sublate among the "
903,167067,7068,6,13,14742.78,0.07,0.02,N,O,"1995-09-11","1995-10-04","1995-10-03","COLLECT COD","SHIP","sleep along the final"
928,168148,8149,1,29,35268.06,0.07,0.02,R,F,"1995-05-17","1995-05-12","1995-05-21","NONE","REG AIR","ly alongside of the s"
928,47775,5288,2,24,41346.48,0.05,0.08,A,F,"1995-04-06","1995-05-08","1995-04-24","DELIVER IN PERSON","AIR","s the furiously regular warthogs im"
928,151774,4290,3,46,83985.42,0.08,0.00,A,F,"1995-05-09","1995-04-09","1995-06-01","DELIVER IN PERSON","REG AIR"," beans sleep against the carefully ir"
928,51313,8829,4,43,54365.33,0.10,0.05,A,F,"1995-04-14","1995-04-21","1995-05-09","NONE","REG AIR","blithely. express, silent requests doze at"
928,11725,1726,5,38,62195.36,0.02,0.08,N,F,"1995-06-08","1995-04-15","1995-06-30","TAKE BACK RETURN","SHIP","xpress grouc"
928,54038,4039,6,50,49601.50,0.05,0.00,N,F,"1995-06-07","1995-04-15","1995-07-01","DELIVER IN PERSON","TRUCK"," slyly slyly special request"
928,10337,2839,7,11,13720.63,0.00,0.01,A,F,"1995-04-29","1995-04-16","1995-04-30","NONE","AIR","longside of"
929,128672,3697,1,45,76530.15,0.09,0.01,R,F,"1993-01-24","1992-12-06","1993-02-16","DELIVER IN PERSON","REG AIR","ges haggle careful"
929,174218,6736,2,44,56857.24,0.02,0.00,A,F,"1992-10-09","1992-11-20","1992-10-22","DELIVER IN PERSON","SHIP","s. excuses cajole. carefully regu"
929,73036,3037,3,14,14126.42,0.06,0.07,A,F,"1992-10-21","1992-11-17","1992-11-15","NONE","FOB","gainst the"
929,101639,4150,4,7,11484.41,0.06,0.01,A,F,"1992-12-24","1992-12-19","1993-01-08","TAKE BACK RETURN","TRUCK","ithely. slyly c"
930,44804,2317,1,36,62956.80,0.10,0.04,R,F,"1994-12-21","1995-02-20","1994-12-24","COLLECT COD","RAIL","quickly regular pinto beans sle"
930,17295,4799,2,47,56977.63,0.08,0.00,A,F,"1995-03-20","1995-02-04","1995-04-04","DELIVER IN PERSON","AIR","ackages. fluffily e"
930,64230,1749,3,10,11942.30,0.07,0.08,A,F,"1994-12-18","1995-01-27","1995-01-16","COLLECT COD","AIR","ckly regular requests: regular instructions"
930,99635,2145,4,21,34327.23,0.06,0.02,A,F,"1995-02-16","1995-03-03","1995-03-13","DELIVER IN PERSON","SHIP","foxes. regular deposits integrate carefu"
930,163239,788,5,50,65111.50,0.03,0.06,A,F,"1995-04-03","1995-01-29","1995-04-22","COLLECT COD","MAIL"," excuses among the furiously express ideas "
930,144557,2100,6,10,16015.50,0.00,0.04,A,F,"1995-02-09","1995-02-17","1995-02-16","NONE","SHIP","blithely bold i"
930,166196,1229,7,30,37865.70,0.07,0.08,R,F,"1995-01-20","1995-02-28","1995-02-04","TAKE BACK RETURN","RAIL","g accounts sleep along the platelets."
931,39783,9784,1,18,31010.04,0.00,0.05,A,F,"1993-04-04","1993-01-11","1993-04-13","NONE","RAIL","slyly ironic re"
931,16788,4292,2,10,17047.80,0.05,0.07,A,F,"1993-03-01","1993-01-09","1993-03-07","TAKE BACK RETURN","SHIP","ajole quickly. slyly sil"
931,146052,3595,3,48,52706.40,0.01,0.08,A,F,"1993-02-03","1993-03-02","1993-02-09","TAKE BACK RETURN","FOB","ep alongside of the fluffy "
931,81324,6341,4,38,49602.16,0.08,0.08,A,F,"1993-03-06","1993-02-24","1993-03-27","DELIVER IN PERSON","RAIL","usly final packages integrate carefully"
932,43763,6268,1,41,69977.16,0.01,0.05,N,O,"1997-06-05","1997-07-22","1997-06-26","COLLECT COD","RAIL","foxes. ironic pl"
933,48267,5780,1,23,27950.98,0.02,0.04,R,F,"1992-08-13","1992-09-18","1992-08-25","DELIVER IN PERSON","MAIL"," the furiously bold dinos. sly"
933,12132,2133,2,27,28191.51,0.02,0.01,R,F,"1992-10-03","1992-10-02","1992-10-26","DELIVER IN PERSON","RAIL","ests. express"
933,99192,1702,3,26,30970.94,0.05,0.00,A,F,"1992-11-09","1992-11-03","1992-11-16","DELIVER IN PERSON","AIR"," the deposits affix slyly after t"
934,117900,2923,1,18,34522.20,0.07,0.01,N,O,"1996-09-10","1996-09-20","1996-09-25","COLLECT COD","RAIL","y unusual requests dazzle above t"
935,27410,9913,1,23,30760.43,0.05,0.00,N,O,"1997-11-11","1997-11-22","1997-11-29","COLLECT COD","REG AIR","ular accounts about"
935,64553,2072,2,23,34903.65,0.02,0.01,N,O,"1998-01-11","1997-11-25","1998-02-05","COLLECT COD","TRUCK","hes haggle furiously dolphins. qu"
935,134031,6545,3,36,38341.08,0.06,0.00,N,O,"1997-11-05","1997-12-05","1997-11-25","TAKE BACK RETURN","AIR","leep about the exp"
935,57192,2203,4,13,14939.47,0.08,0.04,N,O,"1998-01-13","1997-11-30","1998-02-08","DELIVER IN PERSON","TRUCK","ld platelet"
935,12130,4632,5,8,8337.04,0.02,0.05,N,O,"1998-01-12","1997-11-02","1998-02-05","NONE","TRUCK","cept the quickly regular p"
935,58299,5815,6,1,1257.29,0.01,0.08,N,O,"1997-12-14","1997-11-22","1998-01-08","DELIVER IN PERSON","TRUCK"," instructions. ironic acc"
960,106999,9510,1,1,2005.99,0.07,0.00,A,F,"1994-12-24","1994-10-26","1995-01-20","DELIVER IN PERSON","AIR","y ironic packages. quickly even "
960,116212,3746,2,25,30705.25,0.06,0.08,R,F,"1994-12-01","1994-10-29","1994-12-27","DELIVER IN PERSON","RAIL","ts. fluffily regular requests "
960,174776,2328,3,32,59224.64,0.01,0.08,R,F,"1995-01-19","1994-12-17","1995-02-04","DELIVER IN PERSON","FOB","around the blithe, even pl"
961,117921,2944,1,7,13572.44,0.10,0.00,N,O,"1995-07-23","1995-07-20","1995-08-11","TAKE BACK RETURN","RAIL","usual dolphins. ironic pearls sleep blit"
961,90469,470,2,18,26270.28,0.09,0.05,N,O,"1995-07-01","1995-08-14","1995-07-04","DELIVER IN PERSON","AIR","rmanent foxes haggle speci"
961,96938,6939,3,42,81267.06,0.06,0.01,N,O,"1995-08-24","1995-08-21","1995-09-10","TAKE BACK RETURN","SHIP","ests do cajole blithely. furiously bo"
961,33476,5980,4,29,40874.63,0.00,0.07,N,F,"1995-06-10","1995-08-20","1995-06-26","TAKE BACK RETURN","TRUCK","l accounts use blithely against the"
961,25276,5277,5,38,45648.26,0.03,0.05,N,O,"1995-08-21","1995-07-19","1995-08-27","NONE","RAIL","he blithely special requests. furiousl"
961,196988,6989,6,30,62549.40,0.09,0.03,N,O,"1995-07-06","1995-07-20","1995-07-26","DELIVER IN PERSON","MAIL","warhorses slee"
962,56598,6599,1,36,55965.24,0.01,0.03,R,F,"1994-08-09","1994-07-10","1994-09-02","COLLECT COD","TRUCK","al foxes. iron"
962,35276,7780,2,27,32704.29,0.09,0.02,A,F,"1994-05-11","1994-07-10","1994-06-03","TAKE BACK RETURN","SHIP","y slyly express deposits. final i"
962,79649,9650,3,3,4885.92,0.07,0.08,A,F,"1994-05-08","1994-07-06","1994-06-02","DELIVER IN PERSON","FOB","ag furiously. even pa"
962,56308,8814,4,20,25286.00,0.04,0.02,R,F,"1994-08-26","1994-06-27","1994-09-11","DELIVER IN PERSON","SHIP"," deposits use fluffily according to "
962,151996,7027,5,12,24575.88,0.02,0.00,A,F,"1994-06-09","1994-06-07","1994-06-11","COLLECT COD","TRUCK","across the furiously regular escapades daz"
962,187354,2391,6,5,7206.75,0.02,0.05,A,F,"1994-08-29","1994-07-15","1994-09-19","COLLECT COD","TRUCK","efully bold packages run slyly caref"
963,193152,710,1,7,8716.05,0.01,0.00,R,F,"1994-09-12","1994-07-18","1994-09-17","DELIVER IN PERSON","REG AIR","s. slyly regular depe"
963,97483,9993,2,48,71063.04,0.10,0.06,R,F,"1994-08-25","1994-08-12","1994-09-21","DELIVER IN PERSON","RAIL","ages. quickly express deposits cajole pe"
964,198936,8937,1,39,79362.27,0.04,0.01,N,O,"1995-06-21","1995-07-24","1995-06-24","NONE","AIR","se furiously regular instructions. blith"
964,112231,2232,2,1,1243.23,0.02,0.05,N,O,"1995-08-20","1995-07-29","1995-09-10","DELIVER IN PERSON","REG AIR","unts. quickly even platelets s"
964,56790,9296,3,49,85592.71,0.01,0.03,N,O,"1995-09-06","1995-08-10","1995-10-05","NONE","MAIL","ounts. blithely regular packag"
964,54514,7020,4,44,64614.44,0.05,0.02,N,O,"1995-09-18","1995-08-02","1995-10-17","TAKE BACK RETURN","TRUCK","ronic deposit"
965,107207,9718,1,20,24284.00,0.04,0.05,N,F,"1995-06-16","1995-07-20","1995-07-06","COLLECT COD","MAIL","kly. carefully pending requ"
965,17015,2018,2,23,21436.23,0.06,0.08,N,O,"1995-07-12","1995-07-08","1995-08-11","COLLECT COD","MAIL","ld kindle carefully across th"
966,179337,6889,1,19,26910.27,0.07,0.01,N,O,"1998-05-26","1998-07-15","1998-05-29","COLLECT COD","FOB","efully final pinto beans. quickly "
966,116560,1583,2,42,66215.52,0.02,0.06,N,O,"1998-06-28","1998-06-20","1998-07-05","NONE","TRUCK","tions boost furiously car"
966,21218,6223,3,42,47846.82,0.06,0.08,N,O,"1998-06-15","1998-06-08","1998-07-05","NONE","RAIL","sly ironic asymptotes hagg"
966,4189,1690,4,20,21863.60,0.04,0.01,N,O,"1998-07-19","1998-07-15","1998-07-27","NONE","TRUCK","pecial ins"
967,58957,3968,1,41,78553.95,0.05,0.05,R,F,"1992-09-21","1992-08-15","1992-10-21","NONE","MAIL","ld foxes wake closely special"
967,84402,1927,2,4,5545.60,0.01,0.02,A,F,"1992-07-15","1992-07-27","1992-07-18","DELIVER IN PERSON","REG AIR","platelets hang carefully along "
967,131550,4064,3,10,15815.50,0.00,0.02,A,F,"1992-09-18","1992-08-06","1992-09-19","DELIVER IN PERSON","MAIL","old pinto beans alongside of the exp"
967,147690,5233,4,49,85146.81,0.01,0.04,A,F,"1992-09-28","1992-09-15","1992-10-14","NONE","SHIP","the slyly even ideas. carefully even"
967,16893,9395,5,41,74205.49,0.08,0.04,A,F,"1992-07-23","1992-08-07","1992-08-13","TAKE BACK RETURN","FOB","efully special ide"
967,105311,7822,6,17,22377.27,0.05,0.06,A,F,"1992-10-02","1992-08-19","1992-10-25","NONE","MAIL","y ironic foxes caj"
967,160878,5911,7,18,34899.66,0.00,0.02,A,F,"1992-10-06","1992-08-05","1992-10-15","DELIVER IN PERSON","RAIL","ngage blith"
992,59906,7422,1,14,26122.60,0.10,0.03,N,O,"1998-01-29","1997-12-29","1998-02-18","TAKE BACK RETURN","MAIL","the unusual, even dependencies affix fluff"
992,37967,7968,2,34,64768.64,0.02,0.00,N,O,"1997-11-29","1998-01-21","1997-11-30","NONE","RAIL","s use silently. blithely regular ideas b"
992,104722,4723,3,30,51801.60,0.10,0.00,N,O,"1997-12-15","1998-02-02","1998-01-12","NONE","SHIP","nic instructions n"
992,47212,9717,4,21,24343.41,0.06,0.06,N,O,"1997-11-13","1997-12-28","1997-12-10","NONE","TRUCK","fily. quickly special deposit"
992,91050,3560,5,7,7287.35,0.09,0.05,N,O,"1997-11-30","1997-12-24","1997-12-16","DELIVER IN PERSON","TRUCK","ideas haggle. special theodolit"
992,74101,1623,6,41,44079.10,0.10,0.01,N,O,"1997-11-14","1998-02-04","1997-11-23","TAKE BACK RETURN","AIR","eodolites cajole across the accounts."
993,174476,6994,1,33,51165.51,0.01,0.05,N,O,"1996-01-03","1995-11-28","1996-01-23","DELIVER IN PERSON","AIR"," the deposits affix agains"
993,2145,4646,2,28,29319.92,0.06,0.08,N,O,"1995-10-24","1995-11-20","1995-11-06","DELIVER IN PERSON","RAIL","lites. even theodolite"
993,39924,4931,3,10,18639.20,0.03,0.08,N,O,"1995-12-17","1995-11-13","1995-12-20","NONE","RAIL","encies wake fur"
993,190751,5790,4,40,73670.00,0.01,0.01,N,O,"1995-11-16","1995-11-01","1995-12-05","TAKE BACK RETURN","RAIL","gle above the furiously "
993,145484,5485,5,33,50472.84,0.09,0.08,N,O,"1995-09-28","1995-10-24","1995-10-03","COLLECT COD","RAIL","fluffily. quiet excuses sleep furiously sly"
993,136979,4519,6,35,70558.95,0.04,0.02,N,O,"1995-10-26","1995-10-20","1995-11-05","DELIVER IN PERSON","FOB","es. ironic, ironic requests"
993,4967,2468,7,15,28079.40,0.09,0.03,N,O,"1995-09-27","1995-10-21","1995-10-17","DELIVER IN PERSON","MAIL","sits. pending pinto beans haggle? ca"
994,64486,4487,1,4,5801.92,0.07,0.03,R,F,"1994-07-05","1994-05-21","1994-07-20","COLLECT COD","SHIP","aggle carefully acc"
994,9177,1678,2,11,11947.87,0.01,0.00,R,F,"1994-05-03","1994-06-10","1994-05-22","NONE","AIR","ular accounts sleep "
994,30745,8255,3,5,8378.70,0.08,0.08,A,F,"1994-06-24","1994-06-14","1994-06-26","NONE","MAIL","ainst the pending requests. packages sl"
994,130471,8011,4,25,37536.75,0.10,0.00,A,F,"1994-06-03","1994-06-02","1994-06-06","COLLECT COD","RAIL","usual pinto beans."
995,172294,9846,1,15,20494.35,0.08,0.05,N,O,"1995-06-30","1995-08-04","1995-07-27","NONE","REG AIR","uses. fluffily fina"
995,128707,1220,2,28,48599.60,0.08,0.03,N,F,"1995-06-12","1995-07-20","1995-06-19","DELIVER IN PERSON","SHIP","pades. quick, final frays use flu"
